Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
2,18,2012-02-10,12431.69,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,19,2012-02-10,4151.04,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,20,2012-02-10,7270.45,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,21,2012-02-10,9374.27,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,22,2012-02-10,22875.87,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,23,2012-02-10,30778.67,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,24,2012-02-10,8517.62,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,25,2012-02-10,13697.93,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,26,2012-02-10,9919.39,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,27,2012-02-10,2429.9,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,28,2012-02-10,1212.42,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,29,2012-02-10,9347.61,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,30,2012-02-10,6147.64,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,31,2012-02-10,3578.28,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,32,2012-02-10,15233.88,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,33,2012-02-10,7410.39,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,34,2012-02-10,16078.79,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,35,2012-02-10,4976.7,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,36,2012-02-10,3213.77,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,37,2012-02-10,5545.88,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,38,2012-02-10,98220.41,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,40,2012-02-10,81832.29,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,41,2012-02-10,2257.47,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,42,2012-02-10,9385.51,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,44,2012-02-10,7803.54,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,46,2012-02-10,29453.69,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,48,2012-02-10,741.0,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,49,2012-02-10,19195.46,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,52,2012-02-10,4138.61,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,54,2012-02-10,121.84,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,55,2012-02-10,14456.14,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,56,2012-02-10,2495.1,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,58,2012-02-10,29292.0,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,59,2012-02-10,736.16,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,60,2012-02-10,342.0,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,67,2012-02-10,19043.51,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,71,2012-02-10,9376.97,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,72,2012-02-10,131002.87,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,74,2012-02-10,17769.77,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,78,2012-02-10,25.76,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,79,2012-02-10,35332.47,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,80,2012-02-10,28357.12,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,81,2012-02-10,31655.05,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,82,2012-02-10,23414.68,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,83,2012-02-10,6717.84,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,85,2012-02-10,3024.13,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,87,2012-02-10,37265.47,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,90,2012-02-10,104060.48,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,91,2012-02-10,89025.36,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,92,2012-02-10,184489.05,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,93,2012-02-10,75593.95,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,94,2012-02-10,68065.46,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,95,2012-02-10,142233.67,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,96,2012-02-10,32664.73,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,97,2012-02-10,42599.47,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,98,2012-02-10,16000.63,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,99,2012-02-10,1215.0,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057
2,1,2012-09-07,25270.06,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,2,2012-09-07,66273.96,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,3,2012-09-07,23422.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,4,2012-09-07,46049.92,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,5,2012-09-07,18819.51,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,6,2012-09-07,4129.51,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,7,2012-09-07,27534.81,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,8,2012-09-07,59936.16,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,9,2012-09-07,42192.57,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,10,2012-09-07,38206.66,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,11,2012-09-07,22637.2,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,12,2012-09-07,7695.58,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,13,2012-09-07,46471.17,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,14,2012-09-07,19536.7,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,16,2012-09-07,21633.53,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,17,2012-09-07,13742.84,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,18,2012-09-07,1120.08,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,19,2012-09-07,3281.69,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,20,2012-09-07,4927.99,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,21,2012-09-07,9360.64,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,22,2012-09-07,11284.18,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,23,2012-09-07,21132.94,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,24,2012-09-07,5525.58,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,25,2012-09-07,11377.59,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,26,2012-09-07,6747.98,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,27,2012-09-07,1185.49,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,28,2012-09-07,389.55,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,29,2012-09-07,5784.06,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,30,2012-09-07,4531.46,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,31,2012-09-07,2540.6,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,32,2012-09-07,9261.01,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,33,2012-09-07,4250.88,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,34,2012-09-07,13969.27,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,35,2012-09-07,1801.1,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,36,2012-09-07,824.22,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,37,2012-09-07,4356.42,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,38,2012-09-07,72382.28,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,40,2012-09-07,80757.91,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,41,2012-09-07,2935.09,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,42,2012-09-07,8184.85,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,44,2012-09-07,7637.01,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,46,2012-09-07,26549.11,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,48,2012-09-07,2055.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,49,2012-09-07,14038.05,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,52,2012-09-07,4195.16,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,55,2012-09-07,7182.36,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,56,2012-09-07,1611.79,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,58,2012-09-07,22835.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,59,2012-09-07,531.2,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,60,2012-09-07,252.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,67,2012-09-07,8658.59,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,71,2012-09-07,4933.72,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,72,2012-09-07,65524.14,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,74,2012-09-07,16565.41,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,79,2012-09-07,40207.22,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,80,2012-09-07,26895.99,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,81,2012-09-07,32033.91,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,82,2012-09-07,26406.39,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,83,2012-09-07,6007.51,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,85,2012-09-07,3217.93,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,87,2012-09-07,26493.9,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,90,2012-09-07,104556.46,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,91,2012-09-07,83399.01,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,92,2012-09-07,182189.34,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,93,2012-09-07,85314.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,94,2012-09-07,74909.27,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,95,2012-09-07,155701.57,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,96,2012-09-07,39417.56,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,97,2012-09-07,45175.57,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,98,2012-09-07,12817.74,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,99,2012-09-07,0.12,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,1,2012-09-07,25270.06,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,2,2012-09-07,66273.96,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,3,2012-09-07,23422.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,4,2012-09-07,46049.92,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,5,2012-09-07,18819.51,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,6,2012-09-07,4129.51,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,7,2012-09-07,27534.81,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,8,2012-09-07,59936.16,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,9,2012-09-07,42192.57,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,10,2012-09-07,38206.66,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,11,2012-09-07,22637.2,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,12,2012-09-07,7695.58,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,13,2012-09-07,46471.17,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,14,2012-09-07,19536.7,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,16,2012-09-07,21633.53,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,17,2012-09-07,13742.84,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,18,2012-09-07,1120.08,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,19,2012-09-07,3281.69,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,20,2012-09-07,4927.99,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,21,2012-09-07,9360.64,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,22,2012-09-07,11284.18,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,23,2012-09-07,21132.94,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,24,2012-09-07,5525.58,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,25,2012-09-07,11377.59,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,26,2012-09-07,6747.98,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,27,2012-09-07,1185.49,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,28,2012-09-07,389.55,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,29,2012-09-07,5784.06,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,30,2012-09-07,4531.46,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,31,2012-09-07,2540.6,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,32,2012-09-07,9261.01,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,33,2012-09-07,4250.88,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,34,2012-09-07,13969.27,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,35,2012-09-07,1801.1,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,36,2012-09-07,824.22,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,37,2012-09-07,4356.42,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,38,2012-09-07,72382.28,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,40,2012-09-07,80757.91,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,41,2012-09-07,2935.09,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,42,2012-09-07,8184.85,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,44,2012-09-07,7637.01,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,46,2012-09-07,26549.11,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,48,2012-09-07,2055.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,49,2012-09-07,14038.05,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,52,2012-09-07,4195.16,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,55,2012-09-07,7182.36,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,56,2012-09-07,1611.79,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,58,2012-09-07,22835.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,59,2012-09-07,531.2,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,60,2012-09-07,252.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,67,2012-09-07,8658.59,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,71,2012-09-07,4933.72,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,72,2012-09-07,65524.14,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,74,2012-09-07,16565.41,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,79,2012-09-07,40207.22,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,80,2012-09-07,26895.99,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,81,2012-09-07,32033.91,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,82,2012-09-07,26406.39,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,83,2012-09-07,6007.51,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,85,2012-09-07,3217.93,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,87,2012-09-07,26493.9,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,90,2012-09-07,104556.46,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,91,2012-09-07,83399.01,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,92,2012-09-07,182189.34,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,93,2012-09-07,85314.0,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,94,2012-09-07,74909.27,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,95,2012-09-07,155701.57,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,96,2012-09-07,39417.56,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,97,2012-09-07,45175.57,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,98,2012-09-07,12817.74,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,99,2012-09-07,0.12,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
3,1,2010-02-12,12748.72,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,2,2010-02-12,15177.3,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,3,2010-02-12,4887.08,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,4,2010-02-12,8489.46,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,5,2010-02-12,12981.72,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,6,2010-02-12,2605.51,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,7,2010-02-12,8087.19,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,8,2010-02-12,8134.91,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,9,2010-02-12,4043.26,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,10,2010-02-12,9630.52,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,11,2010-02-12,4987.86,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,12,2010-02-12,2471.91,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,13,2010-02-12,10785.3,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,14,2010-02-12,5336.32,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,16,2010-02-12,4451.31,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,17,2010-02-12,3916.9,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,18,2010-02-12,7812.75,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,19,2010-02-12,1025.06,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
3,20,2010-02-12,1423.02,True,B,37392,47.93,2.548,,,,,,214.57479159999997,7.367999999999999
